,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
1903,1903,1823,PHO,18,2014-11-30,Home,ORL,L,90,93,34,85,0.4,7,26,0.269,15,18,0.833,11,43,22,5,3,19,18,35,76,0.461,5,15,0.333,18,25,0.72,10,47,14,8,3,22,22,2014-11-30,-3,-1,9,-0.061,2,11,-0.064,-3,-7,0.11299999999999999,1,-4,8,-3,0,-3,-4
1904,1904,1923,PHO,19,2014-12-02,Home,IND,W,116,99,43,86,0.5,12,25,0.48,18,26,0.6920000000000001,9,44,18,13,5,12,19,41,85,0.482,4,13,0.308,13,17,0.765,8,41,20,8,3,19,24,2014-12-02,17,2,1,0.018000000000000016,8,12,0.172,5,9,-0.07299999999999995,1,3,-2,5,2,-7,-5
1905,1905,2023,PHO,20,2014-12-05,Away,DAL,W,118,106,45,80,0.563,13,26,0.5,15,17,0.882,7,41,27,5,3,13,25,40,88,0.455,4,19,0.211,22,30,0.733,16,44,13,5,1,11,16,2014-12-05,12,5,-8,0.10799999999999993,9,7,0.28900000000000003,-7,-13,0.14900000000000002,-9,-3,14,0,2,2,9
1906,1906,2127,PHO,21,2014-12-06,Away,HOU,L,95,100,34,93,0.366,7,28,0.25,20,26,0.769,16,40,16,14,8,12,20,33,81,0.407,11,27,0.407,23,31,0.742,19,57,16,7,7,22,23,2014-12-06,-5,1,12,-0.04099999999999998,-4,1,-0.15699999999999997,-3,-5,0.027000000000000024,-3,-17,0,7,1,-10,-3
1907,1907,2225,PHO,22,2014-12-08,Away,LAC,L,120,121,44,91,0.484,16,37,0.4320000000000001,16,20,0.8,7,43,32,9,3,16,28,44,96,0.458,9,31,0.29,24,30,0.8,10,45,27,7,5,11,22,2014-12-08,-1,0,-5,0.025999999999999968,7,6,0.14200000000000013,-8,-10,0.0,-3,-2,5,2,-2,5,6
1908,1908,2323,PHO,23,2014-12-09,Home,MIA,L,97,103,37,77,0.481,17,35,0.486,6,9,0.667,10,37,24,7,5,22,20,43,80,0.5379999999999999,9,17,0.529,8,12,0.667,9,34,25,14,4,11,14,2014-12-09,-6,-6,-3,-0.05699999999999994,8,18,-0.04300000000000004,-2,-3,0.0,1,3,-1,-7,1,11,6
1909,1909,2423,PHO,24,2014-12-12,Home,DET,L,103,105,39,83,0.47,10,31,0.32299999999999995,15,19,0.789,10,37,16,11,5,17,24,40,84,0.476,4,15,0.267,21,27,0.778,13,47,17,11,3,18,18,2014-12-12,-2,-1,-1,-0.006000000000000005,6,16,0.05599999999999994,-6,-8,0.01100000000000001,-3,-10,-1,0,2,-1,6
1910,1910,2523,PHO,25,2014-12-14,Away,OKC,L,88,112,34,99,0.343,7,31,0.226,13,18,0.722,14,40,21,11,3,10,22,39,80,0.488,4,18,0.222,30,34,0.882,14,63,20,7,5,18,19,2014-12-14,-24,-5,19,-0.14499999999999996,3,13,0.0040000000000000036,-17,-16,-0.16000000000000003,0,-23,1,4,-2,-8,3
1911,1911,2623,PHO,26,2014-12-15,Home,MIL,L,94,96,30,75,0.4,12,38,0.316,22,27,0.815,16,42,17,12,5,20,24,35,73,0.479,8,16,0.5,18,22,0.818,5,33,23,10,1,21,27,2014-12-15,-2,-5,2,-0.07899999999999996,4,22,-0.184,4,5,-0.0030000000000000027,11,9,-6,2,4,-1,-3
1912,1912,2723,PHO,27,2014-12-17,Away,CHO,W,111,106,43,82,0.524,9,25,0.36,16,21,0.762,8,43,22,4,7,8,15,40,86,0.465,10,24,0.417,16,22,0.727,8,35,22,6,3,6,16,2014-12-17,5,3,-4,0.059,-1,1,-0.056999999999999995,0,-1,0.03500000000000003,0,8,0,-2,4,2,-1
1913,1913,2823,PHO,28,2014-12-20,Away,NYK,W,99,90,35,78,0.449,10,25,0.4,19,23,0.826,12,43,15,10,3,14,12,35,88,0.398,7,22,0.318,13,16,0.813,17,45,17,11,4,14,21,2014-12-20,9,0,-10,0.05099999999999999,3,3,0.08200000000000002,6,7,0.013000000000000012,-5,-2,-2,-1,-1,0,-9
1914,1914,2923,PHO,29,2014-12-21,Away,WAS,W,104,92,40,78,0.513,6,17,0.353,18,25,0.72,12,45,13,3,8,17,24,34,83,0.41,3,14,0.214,21,29,0.7240000000000001,15,42,11,11,4,11,23,2014-12-21,12,6,-5,0.10300000000000004,3,3,0.13899999999999998,-3,-4,-0.004000000000000115,-3,3,2,-8,4,6,1
1915,1915,3023,PHO,30,2014-12-23,Home,DAL,W,124,115,44,97,0.454,13,33,0.394,23,32,0.7190000000000001,14,44,30,12,3,12,26,41,88,0.466,9,25,0.36,24,29,0.828,14,49,22,4,1,20,27,2014-12-23,9,3,9,-0.01200000000000001,4,8,0.03400000000000003,-1,3,-0.10899999999999987,0,-5,8,8,2,-8,-1
1916,1916,3127,PHO,31,2014-12-26,Away,SAC,W,115,106,46,94,0.489,14,33,0.424,9,12,0.75,16,46,25,6,11,14,17,41,93,0.441,7,20,0.35,17,24,0.708,18,48,18,8,2,12,15,2014-12-26,9,5,1,0.04799999999999999,7,13,0.07400000000000001,-8,-12,0.04200000000000004,-2,-2,7,-2,9,2,2
1917,1917,3225,PHO,32,2014-12-28,Away,LAL,W,116,107,44,87,0.506,9,22,0.409,19,24,0.792,8,45,24,12,5,12,15,42,81,0.519,12,20,0.6,11,20,0.55,4,35,22,8,6,17,19,2014-12-28,9,2,6,-0.013000000000000012,-3,2,-0.191,8,4,0.242,4,10,2,4,-1,-5,-4
1918,1918,3323,PHO,33,2014-12-30,Away,NOP,L,106,110,41,86,0.477,9,21,0.429,15,19,0.789,11,38,17,7,6,6,21,42,81,0.519,8,18,0.444,18,29,0.621,13,49,19,4,2,10,18,2014-12-30,-4,-1,5,-0.04200000000000004,1,3,-0.015000000000000013,-3,-10,0.16800000000000004,-2,-11,-2,3,4,-4,3
1919,1919,3423,PHO,34,2014-12-31,Away,OKC,L,134,137,46,90,0.511,13,27,0.481,29,35,0.8290000000000001,7,39,17,7,3,13,35,41,99,0.414,11,35,0.314,44,49,0.898,19,50,22,6,4,12,27,2014-12-31,-3,5,-9,0.09700000000000003,2,-8,0.16699999999999998,-15,-14,-0.06899999999999995,-12,-11,-5,1,-1,1,8
1920,1920,3523,PHO,35,2015-01-02,Home,PHI,W,112,96,42,84,0.5,14,32,0.438,14,16,0.875,13,48,24,9,12,19,24,37,87,0.425,7,26,0.269,15,25,0.6,16,41,20,12,7,16,15,2015-01-02,16,5,-3,0.07500000000000001,7,6,0.16899999999999998,-1,-9,0.275,-3,7,4,-3,5,3,9
1921,1921,3623,PHO,36,2015-01-04,Home,TOR,W,125,109,48,89,0.539,8,23,0.348,21,28,0.75,8,41,26,15,2,16,29,38,83,0.458,9,26,0.34600000000000003,24,29,0.828,9,43,22,9,4,20,24,2015-01-04,16,10,6,0.08100000000000002,-1,-3,0.0019999999999999463,-3,-1,-0.07799999999999996,-1,-2,4,6,-2,-4,5
1922,1922,3723,PHO,37,2015-01-06,Away,MIL,W,102,96,37,81,0.457,7,25,0.28,21,27,0.778,12,46,19,7,6,19,16,37,88,0.42,3,20,0.15,19,22,0.8640000000000001,13,44,22,9,5,17,21,2015-01-06,6,0,-7,0.03700000000000003,4,5,0.13000000000000003,2,5,-0.08600000000000008,-1,2,-3,-2,1,2,-5
1923,1923,3823,PHO,38,2015-01-07,Away,MIN,W,113,111,46,96,0.479,5,26,0.192,16,19,0.8420000000000001,14,41,12,14,8,13,20,44,92,0.478,7,17,0.412,16,19,0.8420000000000001,16,46,30,8,3,19,17,2015-01-07,2,2,4,0.0010000000000000009,-2,9,-0.21999999999999997,0,0,0.0,-2,-5,-18,6,5,-6,3
1924,1924,3923,PHO,39,2015-01-09,Away,SAS,L,95,100,37,83,0.446,7,26,0.269,14,21,0.667,9,48,23,10,6,19,20,38,89,0.4270000000000001,11,23,0.478,13,18,0.722,7,40,28,12,2,15,20,2015-01-09,-5,-1,-6,0.018999999999999906,-4,3,-0.20899999999999996,1,3,-0.05499999999999994,2,8,-5,-2,4,4,0
1925,1925,4023,PHO,40,2015-01-11,Away,MEM,L,110,122,42,100,0.42,8,35,0.229,18,23,0.7829999999999999,9,46,20,14,7,20,27,48,100,0.48,9,21,0.429,17,24,0.708,11,54,24,7,8,24,25,2015-01-11,-12,-6,0,-0.06,-1,14,-0.19999999999999998,1,-1,0.07499999999999996,-2,-8,-4,7,-1,-4,2
1926,1926,4127,PHO,41,2015-01-13,Home,CLE,W,107,100,40,76,0.526,7,20,0.35,20,27,0.741,9,34,23,10,2,11,20,36,82,0.439,13,35,0.371,15,20,0.75,16,42,16,7,1,19,21,2015-01-13,7,4,-6,0.08700000000000002,-6,-15,-0.02100000000000002,5,7,-0.009000000000000008,-7,-8,7,3,1,-8,-1
1927,1927,4225,PHO,42,2015-01-16,Home,MIN,W,110,99,48,87,0.552,5,15,0.333,9,11,0.818,15,46,18,5,5,16,16,42,91,0.462,8,22,0.364,7,12,0.583,13,36,26,6,3,10,14,2015-01-16,11,6,-4,0.09000000000000002,-3,-7,-0.030999999999999972,2,-1,0.235,2,10,-8,-1,2,6,2
1928,1928,4323,PHO,43,2015-01-19,Home,LAL,W,115,100,43,86,0.5,13,32,0.406,16,22,0.727,10,41,23,16,7,15,22,34,75,0.453,8,17,0.471,24,35,0.6859999999999999,13,46,24,9,3,23,20,2015-01-19,15,9,11,0.046999999999999986,5,15,-0.06499999999999995,-8,-13,0.041000000000000036,-3,-5,-1,7,4,-8,2
1929,1929,4423,PHO,44,2015-01-21,Home,POR,W,118,113,47,92,0.511,9,27,0.333,15,24,0.625,11,50,24,11,1,13,21,39,87,0.448,13,32,0.406,22,28,0.7859999999999999,10,44,21,8,4,14,18,2015-01-21,5,8,5,0.063,-4,-5,-0.07300000000000001,-7,-4,-0.16099999999999992,1,6,3,3,-3,-1,3
1930,1930,4523,PHO,45,2015-01-23,Home,HOU,L,111,113,42,91,0.462,10,30,0.333,17,24,0.708,13,44,21,4,6,12,23,44,84,0.524,10,27,0.37,15,20,0.75,6,41,24,7,6,14,21,2015-01-23,-2,-2,7,-0.062,0,3,-0.03699999999999998,2,4,-0.04200000000000004,7,3,-3,-3,0,-2,2
1931,1931,4623,PHO,46,2015-01-25,Home,LAC,L,100,120,34,80,0.425,10,29,0.345,22,27,0.815,5,31,23,5,8,11,25,43,87,0.494,10,23,0.435,24,36,0.667,14,50,28,7,5,11,20,2015-01-25,-20,-9,-7,-0.069,0,6,-0.09000000000000002,-2,-9,0.1479999999999999,-9,-19,-5,-2,3,0,5
1932,1932,4723,PHO,47,2015-01-28,Home,WAS,W,106,98,40,88,0.455,11,29,0.379,15,18,0.833,7,41,23,10,2,9,16,37,88,0.42,8,18,0.444,16,23,0.696,15,50,13,2,3,13,16,2015-01-28,8,3,0,0.03500000000000003,3,11,-0.065,-1,-5,0.137,-8,-9,10,8,-1,-4,0
1933,1933,4823,PHO,48,2015-01-30,Home,CHI,W,99,93,39,90,0.433,6,22,0.273,15,17,0.882,11,50,16,7,5,13,21,36,87,0.414,4,18,0.222,17,27,0.63,12,49,20,6,3,11,18,2015-01-30,6,3,3,0.019000000000000017,2,4,0.05100000000000002,-2,-10,0.252,-1,1,-4,1,2,2,3
1934,1934,4923,PHO,49,2015-01-31,Away,GSW,L,87,106,33,91,0.363,9,26,0.34600000000000003,12,17,0.706,15,52,22,10,5,20,17,40,87,0.46,12,32,0.375,14,18,0.778,9,44,27,11,8,15,20,2015-01-31,-19,-7,4,-0.09700000000000003,-3,-6,-0.02899999999999997,-2,-1,-0.07200000000000006,6,8,-5,-1,-3,5,-3
1935,1935,5023,PHO,50,2015-02-02,Home,MEM,L,101,102,42,84,0.5,6,16,0.375,11,18,0.611,11,38,18,12,6,16,25,36,83,0.434,3,11,0.273,27,34,0.794,16,46,19,12,4,14,17,2015-02-02,-1,6,1,0.066,3,5,0.10199999999999998,-16,-16,-0.18300000000000005,-5,-8,-1,0,2,2,8
1936,1936,5127,PHO,51,2015-02-05,Away,POR,L,87,108,34,88,0.386,6,23,0.261,13,17,0.765,11,42,20,11,2,16,21,40,90,0.444,8,31,0.258,20,23,0.87,13,57,21,7,7,14,14,2015-02-05,-21,-6,-2,-0.057999999999999996,-2,-8,0.0030000000000000027,-7,-6,-0.10499999999999998,-2,-15,-1,4,-5,2,7
1937,1937,5225,PHO,52,2015-02-06,Home,UTA,W,100,93,38,84,0.452,14,27,0.519,10,14,0.7140000000000001,10,44,20,10,5,11,16,37,80,0.463,7,20,0.35,12,18,0.667,6,43,23,8,4,14,16,2015-02-06,7,1,4,-0.01100000000000001,7,7,0.16900000000000004,-2,-4,0.04700000000000004,4,1,-3,2,1,-3,0
1938,1938,5323,PHO,53,2015-02-08,Away,SAC,L,83,85,33,91,0.363,5,28,0.179,12,17,0.706,11,43,17,9,4,10,25,34,75,0.453,4,12,0.333,13,21,0.619,4,43,20,1,5,15,17,2015-02-08,-2,-1,16,-0.09000000000000002,1,16,-0.15400000000000003,-1,-4,0.08699999999999997,7,0,-3,8,-1,-5,8
1939,1939,5423,PHO,54,2015-02-10,Home,HOU,L,118,127,41,87,0.471,12,26,0.462,24,30,0.8,13,39,18,9,5,14,18,48,95,0.505,15,37,0.405,16,23,0.696,15,47,28,9,3,13,24,2015-02-10,-9,-7,-8,-0.03400000000000003,-3,-11,0.056999999999999995,8,7,0.10400000000000009,-2,-8,-10,0,2,1,-6
1940,1940,5523,PHO,55,2015-02-20,Away,MIN,L,109,111,40,89,0.449,7,17,0.412,22,31,0.71,17,48,23,8,9,13,28,40,86,0.465,4,15,0.267,27,38,0.711,17,51,24,7,7,14,28,2015-02-20,-2,0,3,-0.016000000000000014,3,2,0.14499999999999996,-5,-7,-0.0010000000000000009,0,-3,-1,1,2,-1,0
1941,1941,5623,PHO,56,2015-02-21,Away,CHI,L,107,112,47,88,0.534,10,25,0.4,3,8,0.375,8,36,25,10,2,13,15,43,89,0.483,12,24,0.5,14,16,0.875,14,47,27,5,3,17,14,2015-02-21,-5,4,-1,0.051000000000000045,-2,1,-0.09999999999999998,-11,-8,-0.5,-6,-11,-2,5,-1,-4,1
1942,1942,5723,PHO,57,2015-02-23,Home,BOS,L,110,115,44,97,0.454,9,32,0.281,13,16,0.813,15,50,25,9,7,17,24,39,89,0.438,14,29,0.483,23,30,0.767,9,42,26,13,1,15,14,2015-02-23,-5,5,8,0.016000000000000014,-5,3,-0.20199999999999996,-10,-14,0.04599999999999993,6,8,-1,-4,6,2,10
1943,1943,5823,PHO,58,2015-02-25,Away,DEN,W,110,96,39,91,0.429,8,24,0.333,24,32,0.75,23,65,19,9,7,19,25,31,81,0.383,12,34,0.353,22,33,0.667,10,40,22,11,5,15,19,2015-02-25,14,8,10,0.045999999999999985,-4,-10,-0.019999999999999962,2,-1,0.08299999999999996,13,25,-3,-2,2,4,6
1944,1944,5923,PHO,59,2015-02-26,Home,OKC,W,117,113,48,97,0.495,9,26,0.34600000000000003,12,21,0.5710000000000001,10,52,21,4,9,13,24,39,101,0.386,8,24,0.333,27,30,0.9,13,50,17,6,4,10,24,2015-02-26,4,9,-4,0.10899999999999999,1,2,0.013000000000000012,-15,-9,-0.32899999999999996,-3,2,4,-2,5,3,0
1945,1945,6023,PHO,60,2015-02-28,Home,SAS,L,74,101,25,84,0.298,5,16,0.313,19,24,0.792,8,42,13,7,4,18,22,41,92,0.446,4,19,0.211,15,17,0.882,10,56,18,7,6,14,24,2015-02-28,-27,-16,-8,-0.14800000000000002,1,-3,0.10200000000000001,4,7,-0.08999999999999997,-2,-14,-5,0,-2,4,-2
1946,1946,6127,PHO,61,2015-03-02,Away,MIA,L,98,115,33,78,0.423,7,31,0.226,25,38,0.6579999999999999,14,43,17,7,2,19,27,43,82,0.524,7,14,0.5,22,30,0.733,12,45,19,14,4,14,31,2015-03-02,-17,-10,-4,-0.10100000000000003,0,17,-0.274,3,8,-0.07500000000000007,2,-2,-2,-7,-2,5,-4
1947,1947,6225,PHO,62,2015-03-04,Away,ORL,W,105,100,37,79,0.468,8,21,0.381,23,27,0.852,9,34,22,10,3,19,15,41,87,0.471,5,20,0.25,13,15,0.867,9,42,21,13,5,20,26,2015-03-04,5,-4,-8,-0.002999999999999947,3,1,0.131,10,12,-0.015000000000000013,0,-8,1,-3,-2,-1,-11
1948,1948,6323,PHO,63,2015-03-06,Away,BRK,W,108,100,39,91,0.429,3,26,0.115,27,35,0.7709999999999999,12,51,19,13,2,15,24,34,97,0.35100000000000003,8,22,0.364,24,29,0.828,18,57,21,5,1,20,29,2015-03-06,8,5,-6,0.07799999999999996,-5,4,-0.249,3,6,-0.05700000000000005,-6,-6,-2,8,1,-5,-5
1949,1949,6423,PHO,64,2015-03-07,Away,CLE,L,79,89,30,84,0.35700000000000004,9,25,0.36,10,14,0.7140000000000001,13,43,20,6,4,10,20,31,75,0.413,8,20,0.4,19,23,0.826,12,46,22,5,1,14,14,2015-03-07,-10,-1,9,-0.05599999999999994,1,5,-0.040000000000000036,-9,-9,-0.11199999999999988,1,-3,-2,1,3,-4,6
1950,1950,6523,PHO,65,2015-03-09,Home,GSW,L,80,98,29,77,0.377,4,11,0.364,18,23,0.7829999999999999,6,37,13,11,1,18,19,35,83,0.422,13,31,0.419,15,19,0.789,9,48,17,11,8,18,21,2015-03-09,-18,-6,-6,-0.044999999999999984,-9,-20,-0.05499999999999999,3,4,-0.006000000000000116,-3,-11,-4,0,-7,0,-2
1951,1951,6623,PHO,66,2015-03-11,Home,MIN,W,106,97,45,90,0.5,6,24,0.25,10,13,0.769,16,45,25,7,2,16,19,36,81,0.444,1,13,0.077,24,26,0.923,12,34,19,5,2,10,16,2015-03-11,9,9,9,0.055999999999999994,5,11,0.173,-14,-13,-0.15400000000000003,4,11,6,2,0,6,3
1952,1952,6723,PHO,67,2015-03-13,Home,ATL,L,87,96,32,78,0.41,10,26,0.385,13,21,0.619,11,45,19,7,6,18,14,39,83,0.47,8,18,0.444,10,12,0.833,7,38,22,11,6,11,20,2015-03-13,-9,-7,-5,-0.06,2,8,-0.059,3,9,-0.21399999999999997,4,7,-3,-4,0,7,-6
1953,1953,6823,PHO,68,2015-03-15,Home,NYK,W,102,89,41,83,0.494,6,18,0.333,14,23,0.609,13,51,24,9,1,12,22,32,73,0.438,5,14,0.35700000000000004,20,30,0.667,6,35,22,10,2,13,22,2015-03-15,13,9,10,0.055999999999999994,1,4,-0.02400000000000002,-6,-7,-0.05800000000000005,7,16,2,-1,-1,-1,0
1954,1954,6923,PHO,69,2015-03-19,Home,NOP,W,74,72,29,83,0.349,2,22,0.091,14,21,0.667,14,57,11,5,8,12,15,31,83,0.373,5,18,0.278,5,10,0.5,9,45,19,4,4,9,18,2015-03-19,2,-2,0,-0.02400000000000002,-3,4,-0.18700000000000003,9,11,0.16700000000000004,5,12,-8,1,4,3,-3
1955,1955,7023,PHO,70,2015-03-21,Away,HOU,W,117,102,46,92,0.5,8,15,0.5329999999999999,17,24,0.708,14,49,20,10,5,14,16,41,87,0.471,10,34,0.294,10,12,0.833,4,36,28,7,5,18,21,2015-03-21,15,5,5,0.029000000000000026,-2,-19,0.23899999999999993,7,12,-0.125,10,13,-8,3,0,-4,-5
1956,1956,7127,PHO,71,2015-03-22,Home,DAL,W,98,92,39,76,0.513,6,21,0.28600000000000003,14,23,0.609,9,49,22,10,7,19,23,37,96,0.385,5,19,0.263,13,22,0.591,15,40,21,9,1,12,22,2015-03-22,6,2,-20,0.128,1,2,0.02300000000000002,1,1,0.018000000000000016,-6,9,1,1,6,7,1
1957,1957,7225,PHO,72,2015-03-25,Home,SAC,L,99,108,38,87,0.4370000000000001,6,25,0.24,17,26,0.654,14,46,16,10,6,18,19,40,81,0.494,8,21,0.381,20,23,0.87,8,43,27,8,3,19,24,2015-03-25,-9,-2,6,-0.056999999999999884,-2,4,-0.14100000000000001,-3,3,-0.21599999999999997,6,3,-11,2,3,-1,-5
1958,1958,7323,PHO,73,2015-03-27,Home,POR,L,81,87,32,87,0.368,6,20,0.3,11,12,0.917,11,48,14,5,1,13,19,36,89,0.404,7,26,0.269,8,18,0.444,15,54,15,4,4,13,18,2015-03-27,-6,-4,-2,-0.03600000000000003,-1,-6,0.030999999999999972,3,-6,0.47300000000000003,-4,-6,-1,1,-3,0,1
1959,1959,7423,PHO,74,2015-03-29,Home,OKC,L,97,109,37,82,0.451,5,22,0.227,18,24,0.75,8,40,23,9,4,18,20,40,86,0.465,10,26,0.385,19,26,0.731,11,48,16,9,4,15,20,2015-03-29,-12,-3,-4,-0.014000000000000012,-5,-4,-0.158,-1,-2,0.019000000000000017,-3,-8,7,0,0,3,0
1960,1960,7523,PHO,75,2015-03-30,Away,POR,L,86,109,38,87,0.4370000000000001,3,16,0.188,7,10,0.7,8,38,18,6,2,12,11,44,86,0.512,12,27,0.444,9,10,0.9,9,47,26,6,5,14,10,2015-03-30,-23,-6,1,-0.0749999999999999,-9,-11,-0.256,-2,0,-0.20000000000000007,-1,-9,-8,0,-3,-2,1
1961,1961,7623,PHO,76,2015-04-02,Away,GSW,L,106,107,42,90,0.467,5,19,0.263,17,26,0.654,9,47,25,6,3,11,16,43,93,0.462,10,26,0.385,11,17,0.647,15,50,29,6,5,13,20,2015-04-02,-1,-1,-3,0.0050000000000000044,-5,-7,-0.122,6,9,0.007000000000000006,-6,-3,-4,0,-2,-2,-4
1962,1962,7723,PHO,77,2015-04-04,Home,UTA,W,87,85,30,69,0.435,5,14,0.35700000000000004,22,29,0.759,6,32,12,11,7,15,21,29,74,0.392,7,21,0.333,20,24,0.833,13,47,17,10,2,18,23,2015-04-04,2,1,-5,0.04299999999999998,-2,-7,0.02400000000000002,2,5,-0.07399999999999995,-7,-15,-5,1,5,-3,-2
1963,1963,7823,PHO,78,2015-04-07,Away,ATL,L,69,96,26,83,0.313,4,20,0.2,13,18,0.722,9,37,16,5,6,15,9,41,83,0.494,4,25,0.16,10,14,0.7140000000000001,8,54,21,9,4,15,17,2015-04-07,-27,-15,0,-0.181,0,-5,0.04000000000000001,3,4,0.007999999999999896,1,-17,-5,-4,2,0,-8
1964,1964,7923,PHO,79,2015-04-08,Away,DAL,L,104,107,40,82,0.488,8,25,0.32,16,19,0.8420000000000001,8,37,22,6,5,12,25,45,94,0.479,4,18,0.222,13,16,0.813,15,47,18,3,3,8,17,2015-04-08,-3,-5,-12,0.009000000000000008,4,7,0.098,3,3,0.029000000000000137,-7,-10,4,3,2,4,8
1965,1965,8023,PHO,80,2015-04-10,Away,NOP,L,75,90,30,85,0.353,7,25,0.28,8,10,0.8,10,43,18,9,4,10,18,37,84,0.44,5,19,0.263,11,19,0.579,15,56,29,4,13,11,12,2015-04-10,-15,-7,1,-0.08700000000000002,2,6,0.017000000000000015,-3,-9,0.22100000000000009,-5,-13,-11,5,-9,-1,6
1966,1966,8124,PHO,81,2015-04-12,Away,SAS,L,91,107,35,85,0.412,4,16,0.25,17,23,0.7390000000000001,13,41,17,6,3,10,23,35,69,0.507,8,19,0.421,29,34,0.853,6,43,22,7,6,15,22,2015-04-12,-16,0,16,-0.09500000000000003,-4,-3,-0.17099999999999999,-12,-11,-0.11399999999999988,7,-2,-5,-1,-3,-5,1
1967,1967,8223,PHO,82,2015-04-14,Home,LAC,L,101,112,39,80,0.488,11,26,0.423,12,20,0.6,11,39,25,8,3,15,16,42,87,0.483,15,38,0.395,13,18,0.722,11,44,26,10,5,12,19,2015-04-14,-11,-3,-7,0.0050000000000000044,-4,-12,0.02799999999999997,-1,2,-0.122,0,-5,-1,-2,-2,3,-3
1968,1968,1108,POR,1,2014-10-29,Home,OKC,W,106,89,39,87,0.448,11,29,0.379,17,22,0.773,13,42,23,4,9,10,19,33,81,0.407,2,16,0.125,21,26,0.8079999999999999,14,43,19,9,5,13,28,2014-10-29,17,6,6,0.041000000000000036,9,13,0.254,-4,-4,-0.03499999999999992,-1,-1,4,-5,4,-3,-9
1969,1969,2108,POR,2,2014-10-31,Away,SAC,L,94,103,34,83,0.41,9,26,0.34600000000000003,17,19,0.895,10,38,20,5,8,10,26,34,81,0.42,4,10,0.4,31,35,0.8859999999999999,14,49,14,6,2,10,24,2014-10-31,-9,0,2,-0.010000000000000009,5,16,-0.05399999999999999,-14,-16,0.009000000000000119,-4,-11,6,-1,6,0,2
1970,1970,3108,POR,3,2014-11-02,Home,GSW,L,90,95,37,92,0.402,7,27,0.259,9,14,0.643,17,56,20,9,2,19,19,36,81,0.444,6,19,0.316,17,21,0.81,7,41,22,11,7,17,16,2014-11-02,-5,1,11,-0.04199999999999998,1,8,-0.056999999999999995,-8,-7,-0.16700000000000004,10,15,-2,-2,-5,2,3
1971,1971,4108,POR,4,2014-11-04,Home,CLE,W,101,82,37,75,0.493,8,25,0.32,19,25,0.76,9,48,21,7,4,11,20,31,85,0.365,9,21,0.429,11,14,0.7859999999999999,13,41,18,5,3,14,19,2014-11-04,19,6,-10,0.128,-1,4,-0.10899999999999999,8,11,-0.025999999999999912,-4,7,3,2,1,-3,1
1972,1972,5108,POR,5,2014-11-06,Home,DAL,W,108,87,40,77,0.519,12,30,0.4,16,19,0.8420000000000001,12,53,25,3,6,17,21,33,90,0.3670000000000001,5,23,0.217,16,16,1.0,8,34,14,6,4,7,17,2014-11-06,21,7,-13,0.1519999999999999,7,7,0.18300000000000002,0,3,-0.15799999999999992,4,19,11,-3,2,10,4
1973,1973,6108,POR,6,2014-11-08,Away,LAC,L,102,106,36,80,0.45,10,25,0.4,20,25,0.8,9,43,25,2,3,16,26,40,81,0.494,5,12,0.417,21,30,0.7,8,37,17,8,4,7,19,2014-11-08,-4,-4,-1,-0.043999999999999984,5,13,-0.01699999999999996,-1,-5,0.10000000000000009,1,6,8,-6,-1,9,7
1974,1974,7108,POR,7,2014-11-09,Home,DEN,W,116,100,45,100,0.45,16,31,0.516,10,14,0.7140000000000001,16,51,27,7,11,10,21,36,91,0.396,5,13,0.385,23,30,0.767,18,55,14,5,7,15,22,2014-11-09,16,9,9,0.05399999999999999,11,18,0.131,-13,-16,-0.052999999999999936,-2,-4,13,2,4,-5,-1
1975,1975,843,POR,8,2014-11-11,Home,CHO,W,102,100,40,93,0.43,8,25,0.32,14,16,0.875,15,48,25,6,4,12,21,35,75,0.467,7,16,0.438,23,27,0.852,6,38,16,5,3,13,16,2014-11-11,2,5,18,-0.03700000000000003,1,9,-0.118,-9,-11,0.02300000000000002,9,10,9,1,1,-1,5
1976,1976,924,POR,9,2014-11-12,Away,DEN,W,130,113,45,88,0.511,16,33,0.485,24,29,0.828,12,46,30,7,9,14,21,39,90,0.433,8,23,0.348,27,33,0.818,15,47,21,10,2,12,24,2014-11-12,17,6,-2,0.07800000000000001,8,10,0.137,-3,-4,0.010000000000000009,-3,-1,9,-3,7,2,-3
